id_dep,libDep,id_circo,id_com,libCom,codeBV,id_bv,libBv,Inscrits,Votants,% Votants,Abstentions,% Abstentions,Exprimés,% Exprimés/inscrits,% Exprimés/votants,Blancs,% Blancs/inscrits,% Blancs/votants,Nuls,% Nuls/inscrits,% Nuls/votants,indicateur,valeur
43,Haute-Loire,4300001,43004,Alleyrac,0001,43004_0001,Alleyrac - 0001,148,111,"75,00%",37,"25,00%",111,"75,00%","100,00%",0,"0,00%","0,00%",0,"0,00%","0,00%",Numéro de panneau 1,1
43,Haute-Loire,4300001,43007,Araules,0001,43007_0001,Araules - 0001,590,436,"73,90%",154,"26,10%",426,"72,20%","97,71%",7,"1,19%","1,61%",3,"0,51%","0,69%",Numéro de panneau 1,1
43,Haute-Loire,4300001,43010,Arsac-en-Velay,0001,43010_0001,Arsac-en-Velay - 0001,975,747,"76,62%",228,"23,38%",734,"75,28%","98,26%",7,"0,72%","0,94%",6,"0,62%","0,80%",Numéro de panneau 1,1
43,Haute-Loire,4300001,43012,Aurec-sur-Loire,0001,43012_0001,Aurec-sur-Loire - 0001,1395,967,"69,32%",428,"30,68%",946,"67,81%","97,83%",18,"1,29%","1,86%",3,"0,22%","0,31%",Numéro de panneau 1,1
43,Haute-Loire,4300001,43012,Aurec-sur-Loire,0002,43012_0002,Aurec-sur-Loire - 0002,1069,747,"69,88%",322,"30,12%",734,"68,66%","98,26%",10,"0,94%","1,34%",3,"0,28%","0,40%",Numéro de panneau 1,1
43,Haute-Loire,4300001,43012,Aurec-sur-Loire,0003,43012_0003,Aurec-sur-Loire - 0003,1143,841,"73,58%",302,"26,42%",822,"71,92%","97,74%",14,"1,22%","1,66%",5,"0,44%","0,59%",Numéro de panneau 1,1
43,Haute-Loire,4300001,43012,Aurec-sur-Loire,0004,43012_0004,Aurec-sur-Loire - 0004,1165,849,"72,88%",316,"27,12%",842,"72,27%","99,18%",3,"0,26%","0,35%",4,"0,34%","0,47%",Numéro de panneau 1,1
43,Haute-Loire,4300001,43020,Bas-en-Basset,0001,43020_0001,Bas-en-Basset - 0001,1281,924,"72,13%",357,"27,87%",898,"70,10%","97,19%",23,"1,80%","2,49%",3,"0,23%","0,32%",Numéro de panneau 1,1
43,Haute-Loire,4300001,43020,Bas-en-Basset,0002,43020_0002,Bas-en-Basset - 0002,1216,916,"75,33%",300,"24,67%",906,"74,51%","98,91%",3,"0,25%","0,33%",7,"0,58%","0,76%",Numéro de panneau 1,1
43,Haute-Loire,4300001,43020,Bas-en-Basset,0003,43020_0003,Bas-en-Basset - 0003,1128,834,"73,94%",294,"26,06%",815,"72,25%","97,72%",16,"1,42%","1,92%",3,"0,27%","0,36%",Numéro de panneau 1,1
43,Haute-Loire,4300001,43021,Beaulieu,0001,43021_0001,Beaulieu - 0001,839,627,"74,73%",212,"25,27%",615,"73,30%","98,09%",7,"0,83%","1,12%",5,"0,60%","0,80%",Numéro de panneau 1,1
43,Haute-Loire,4300001,43024,Beaux,0001,43024_0001,Beaux - 0001,689,505,"73,29%",184,"26,71%",497,"72,13%","98,42%",4,"0,58%","0,79%",4,"0,58%","0,79%",Numéro de panneau 1,1
43,Haute-Loire,4300001,43025,Beauzac,0001,43025_0001,Beauzac - 0001,1104,809,"73,28%",295,"26,72%",792,"71,74%","97,90%",12,"1,09%","1,48%",5,"0,45%","0,62%",Numéro de panneau 1,1
43,Haute-Loire,4300001,43025,Beauzac,0002,43025_0002,Beauzac - 0002,1200,876,"73,00%",324,"27,00%",867,"72,25%","98,97%",9,"0,75%","1,03%",0,"0,00%","0,00%",Numéro de panneau 1,1
43,Haute-Loire,4300001,43028,Bessamorel,0001,43028_0001,Bessamorel - 0001,385,299,"77,66%",86,"22,34%",291,"75,58%","97,32%",6,"1,56%","2,01%",2,"0,52%","0,67%",Numéro de panneau 1,1
43,Haute-Loire,4300001,43032,Blavozy,0001,43032_0001,Blavozy - 0001,1408,1045,"74,22%",363,"25,78%",1028,"73,01%","98,37%",13,"0,92%","1,24%",4,"0,28%","0,38%",Numéro de panneau 1,1
43,Haute-Loire,4300001,43034,Boisset,0001,43034_0001,Boisset - 0001,319,245,"76,80%",74,"23,20%",239,"74,92%","97,55%",4,"1,25%","1,63%",2,"0,63%","0,82%",Numéro de panneau 1,1
43,Haute-Loire,4300001,43041,Brives-Charensac,0001,43041_0001,Brives-Charensac - 0001,1816,1240,"68,28%",576,"31,72%",1211,"66,69%","97,66%",18,"0,99%","1,45%",11,"0,61%","0,89%",Numéro de panneau 1,1
43,Haute-Loire,4300001,43041,Brives-Charensac,0002,43041_0002,Brives-Charensac - 0002,1201,870,"72,44%",331,"27,56%",853,"71,02%","98,05%",11,"0,92%","1,26%",6,"0,50%","0,69%",Numéro de panneau 1,1
43,Haute-Loire,4300001,43047,Chadron,0001,43047_0001,Chadron - 0001,259,200,"77,22%",59,"22,78%",198,"76,45%","99,00%",2,"0,77%","1,00%",0,"0,00%","0,00%",Numéro de panneau 1,1
43,Haute-Loire,4300001,43049,Chamalières-sur-Loire,0001,43049_0001,Chamalières-sur-Loire - 0001,432,324,"75,00%",108,"25,00%",316,"73,15%","97,53%",6,"1,39%","1,85%",2,"0,46%","0,62%",Numéro de panneau 1,1
43,Haute-Loire,4300001,43051,Le Chambon-sur-Lignon,0001,43051_0001,Le Chambon-sur-Lignon - 0001,1189,797,"67,03%",392,"32,97%",782,"65,77%","98,12%",12,"1,01%","1,51%",3,"0,25%","0,38%",Numéro de panneau 1,1
