id_dep,libDep,id_circo,id_com,libCom,codeBV,id_bv,libBv,Inscrits,Votants,% Votants,Abstentions,% Abstentions,Exprimés,% Exprimés/inscrits,% Exprimés/votants,Blancs,% Blancs/inscrits,% Blancs/votants,Nuls,% Nuls/inscrits,% Nuls/votants,indicateur,valeur
974,La Réunion,97403,97403,Entre-Deux,0001,97403_0001,Entre-Deux - 0001,1052,600,"57,03%",452,"42,97%",578,"54,94%","96,33%",12,"1,14%","2,00%",10,"0,95%","1,67%",Numéro de panneau 1,1
974,La Réunion,97403,97403,Entre-Deux,0002,97403_0002,Entre-Deux - 0002,969,487,"50,26%",482,"49,74%",459,"47,37%","94,25%",12,"1,24%","2,46%",16,"1,65%","3,29%",Numéro de panneau 1,1
974,La Réunion,97403,97403,Entre-Deux,0003,97403_0003,Entre-Deux - 0003,935,465,"49,73%",470,"50,27%",437,"46,74%","93,98%",19,"2,03%","4,09%",9,"0,96%","1,94%",Numéro de panneau 1,1
974,La Réunion,97403,97403,Entre-Deux,0004,97403_0004,Entre-Deux - 0004,791,394,"49,81%",397,"50,19%",385,"48,67%","97,72%",2,"0,25%","0,51%",7,"0,88%","1,78%",Numéro de panneau 1,1
974,La Réunion,97403,97403,Entre-Deux,0005,97403_0005,Entre-Deux - 0005,856,444,"51,87%",412,"48,13%",429,"50,12%","96,62%",7,"0,82%","1,58%",8,"0,93%","1,80%",Numéro de panneau 1,1
974,La Réunion,97403,97403,Entre-Deux,0006,97403_0006,Entre-Deux - 0006,633,291,"45,97%",342,"54,03%",279,"44,08%","95,88%",7,"1,11%","2,41%",5,"0,79%","1,72%",Numéro de panneau 1,1
974,La Réunion,97403,97403,Entre-Deux,0007,97403_0007,Entre-Deux - 0007,877,461,"52,57%",416,"47,43%",429,"48,92%","93,06%",23,"2,62%","4,99%",9,"1,03%","1,95%",Numéro de panneau 1,1
974,La Réunion,97403,97414,Saint-Louis,0033,97414_0033,Saint-Louis - 0033,866,270,"31,18%",596,"68,82%",237,"27,37%","87,78%",13,"1,50%","4,81%",20,"2,31%","7,41%",Numéro de panneau 1,1
974,La Réunion,97403,97414,Saint-Louis,0034,97414_0034,Saint-Louis - 0034,737,268,"36,36%",469,"63,64%",244,"33,11%","91,04%",11,"1,49%","4,10%",13,"1,76%","4,85%",Numéro de panneau 1,1
974,La Réunion,97403,97414,Saint-Louis,0035,97414_0035,Saint-Louis - 0035,852,227,"26,64%",625,"73,36%",200,"23,47%","88,11%",9,"1,06%","3,96%",18,"2,11%","7,93%",Numéro de panneau 1,1
974,La Réunion,97403,97414,Saint-Louis,0040,97414_0040,Saint-Louis - 0040,890,315,"35,39%",575,"64,61%",290,"32,58%","92,06%",12,"1,35%","3,81%",13,"1,46%","4,13%",Numéro de panneau 1,1
974,La Réunion,97403,97414,Saint-Louis,0041,97414_0041,Saint-Louis - 0041,987,365,"36,98%",622,"63,02%",353,"35,76%","96,71%",7,"0,71%","1,92%",5,"0,51%","1,37%",Numéro de panneau 1,1
974,La Réunion,97403,97414,Saint-Louis,0042,97414_0042,Saint-Louis - 0042,425,162,"38,12%",263,"61,88%",152,"35,76%","93,83%",3,"0,71%","1,85%",7,"1,65%","4,32%",Numéro de panneau 1,1
974,La Réunion,97403,97414,Saint-Louis,0043,97414_0043,Saint-Louis - 0043,1017,369,"36,28%",648,"63,72%",341,"33,53%","92,41%",13,"1,28%","3,52%",15,"1,47%","4,07%",Numéro de panneau 1,1
974,La Réunion,97403,97414,Saint-Louis,0044,97414_0044,Saint-Louis - 0044,814,305,"37,47%",509,"62,53%",288,"35,38%","94,43%",9,"1,11%","2,95%",8,"0,98%","2,62%",Numéro de panneau 1,1
974,La Réunion,97403,97414,Saint-Louis,0045,97414_0045,Saint-Louis - 0045,467,199,"42,61%",268,"57,39%",190,"40,69%","95,48%",4,"0,86%","2,01%",5,"1,07%","2,51%",Numéro de panneau 1,1
