id_dep,libDepartement,Inscrits,Votants,% Votants,Abstentions,% Abstentions,Exprimés,% Exprimés/inscrits,% Exprimés/votants,Blancs,% Blancs/inscrits,% Blancs/votants,Nuls,% Nuls/inscrits,% Nuls/votants,indicateur,valeur
14,Calvados,516426,364341,"70,55%",152085,"29,45%",355684,"68,87%","97,62%",5769,"1,12%","1,58%",2888,"0,56%","0,79%",Nuance candidat 1,EXG
14,Calvados,516426,364341,"70,55%",152085,"29,45%",355684,"68,87%","97,62%",5769,"1,12%","1,58%",2888,"0,56%","0,79%",Voix 1,3597
14,Calvados,516426,364341,"70,55%",152085,"29,45%",355684,"68,87%","97,62%",5769,"1,12%","1,58%",2888,"0,56%","0,79%",% Voix/inscrits 1,"0,70%"
14,Calvados,516426,364341,"70,55%",152085,"29,45%",355684,"68,87%","97,62%",5769,"1,12%","1,58%",2888,"0,56%","0,79%",% Voix/exprimés 1,"1,01%"
14,Calvados,516426,364341,"70,55%",152085,"29,45%",355684,"68,87%","97,62%",5769,"1,12%","1,58%",2888,"0,56%","0,79%",Nuance candidat 2,UG
14,Calvados,516426,364341,"70,55%",152085,"29,45%",355684,"68,87%","97,62%",5769,"1,12%","1,58%",2888,"0,56%","0,79%",Voix 2,93618
14,Calvados,516426,364341,"70,55%",152085,"29,45%",355684,"68,87%","97,62%",5769,"1,12%","1,58%",2888,"0,56%","0,79%",% Voix/inscrits 2,"18,13%"
14,Calvados,516426,364341,"70,55%",152085,"29,45%",355684,"68,87%","97,62%",5769,"1,12%","1,58%",2888,"0,56%","0,79%",% Voix/exprimés 2,"26,32%"
14,Calvados,516426,364341,"70,55%",152085,"29,45%",355684,"68,87%","97,62%",5769,"1,12%","1,58%",2888,"0,56%","0,79%",Nuance candidat 3,DIV
14,Calvados,516426,364341,"70,55%",152085,"29,45%",355684,"68,87%","97,62%",5769,"1,12%","1,58%",2888,"0,56%","0,79%",Voix 3,12
14,Calvados,516426,364341,"70,55%",152085,"29,45%",355684,"68,87%","97,62%",5769,"1,12%","1,58%",2888,"0,56%","0,79%",% Voix/inscrits 3,"0,00%"
14,Calvados,516426,364341,"70,55%",152085,"29,45%",355684,"68,87%","97,62%",5769,"1,12%","1,58%",2888,"0,56%","0,79%",% Voix/exprimés 3,"0,00%"
14,Calvados,516426,364341,"70,55%",152085,"29,45%",355684,"68,87%","97,62%",5769,"1,12%","1,58%",2888,"0,56%","0,79%",Nuance candidat 4,ENS
14,Calvados,516426,364341,"70,55%",152085,"29,45%",355684,"68,87%","97,62%",5769,"1,12%","1,58%",2888,"0,56%","0,79%",Voix 4,84690.0
14,Calvados,516426,364341,"70,55%",152085,"29,45%",355684,"68,87%","97,62%",5769,"1,12%","1,58%",2888,"0,56%","0,79%",% Voix/inscrits 4,"16,40%"
14,Calvados,516426,364341,"70,55%",152085,"29,45%",355684,"68,87%","97,62%",5769,"1,12%","1,58%",2888,"0,56%","0,79%",% Voix/exprimés 4,"23,81%"
14,Calvados,516426,364341,"70,55%",152085,"29,45%",355684,"68,87%","97,62%",5769,"1,12%","1,58%",2888,"0,56%","0,79%",Nuance candidat 5,DVC
14,Calvados,516426,364341,"70,55%",152085,"29,45%",355684,"68,87%","97,62%",5769,"1,12%","1,58%",2888,"0,56%","0,79%",Voix 5,5080.0
14,Calvados,516426,364341,"70,55%",152085,"29,45%",355684,"68,87%","97,62%",5769,"1,12%","1,58%",2888,"0,56%","0,79%",% Voix/inscrits 5,"0,98%"
14,Calvados,516426,364341,"70,55%",152085,"29,45%",355684,"68,87%","97,62%",5769,"1,12%","1,58%",2888,"0,56%","0,79%",% Voix/exprimés 5,"1,43%"
