id_dep,libDep,id_circo,libCirco,Inscrits,Votants,% Votants,Abstentions,% Abstentions,Exprimés,% Exprimés/inscrits,% Exprimés/votants,Blancs,% Blancs/inscrits,% Blancs/votants,Nuls,% Nuls/inscrits,% Nuls/votants,indicateur,valeur
31,Haute-Garonne,31001,1ère circonscription,85231,60971,"71,54%",24260,"28,46%",59277,"69,55%","97,22%",1173,"1,38%","1,92%",521,"0,61%","0,85%",Numéro de panneau 1,1
31,Haute-Garonne,31002,2ème circonscription,106597,77201,"72,42%",29396,"27,58%",75017,"70,37%","97,17%",1540,"1,44%","1,99%",644,"0,60%","0,83%",Numéro de panneau 1,1
31,Haute-Garonne,31003,3ème circonscription,81919,62063,"75,76%",19856,"24,24%",60920,"74,37%","98,16%",815,"0,99%","1,31%",328,"0,40%","0,53%",Numéro de panneau 1,1
31,Haute-Garonne,31004,4ème circonscription,69960,49150,"70,25%",20810,"29,75%",48103,"68,76%","97,87%",650,"0,93%","1,32%",397,"0,57%","0,81%",Numéro de panneau 1,1
31,Haute-Garonne,31005,5ème circonscription,108786,78258,"71,94%",30528,"28,06%",75653,"69,54%","96,67%",1933,"1,78%","2,47%",672,"0,62%","0,86%",Numéro de panneau 1,1
31,Haute-Garonne,31006,6ème circonscription,117374,87652,"74,68%",29722,"25,32%",85317,"72,69%","97,34%",1621,"1,38%","1,85%",714,"0,61%","0,81%",Numéro de panneau 1,1
31,Haute-Garonne,31007,7ème circonscription,108229,77117,"71,25%",31112,"28,75%",74408,"68,75%","96,49%",1914,"1,77%","2,48%",795,"0,73%","1,03%",Numéro de panneau 1,1
31,Haute-Garonne,31008,8ème circonscription,86096,60974,"70,82%",25122,"29,18%",58943,"68,46%","96,67%",1322,"1,54%","2,17%",709,"0,82%","1,16%",Numéro de panneau 1,1
31,Haute-Garonne,31009,9ème circonscription,81368,57189,"70,28%",24179,"29,72%",55694,"68,45%","97,39%",1026,"1,26%","1,79%",469,"0,58%","0,82%",Numéro de panneau 1,1
31,Haute-Garonne,31010,10ème circonscription,105152,81541,"77,55%",23611,"22,45%",79014,"75,14%","96,90%",1898,"1,81%","2,33%",629,"0,60%","0,77%",Numéro de panneau 1,1
