id_dep,libDep,id_circo,libCirco,Inscrits,Votants,% Votants,Abstentions,% Abstentions,Exprimés,% Exprimés/inscrits,% Exprimés/votants,Blancs,% Blancs/inscrits,% Blancs/votants,Nuls,% Nuls/inscrits,% Nuls/votants,indicateur,valeur
19,Corrèze,19001,1ère circonscription,91732,68505,"74,68%",23227,"25,32%",65699,"71,62%","95,90%",1563,"1,70%","2,28%",1243,"1,36%","1,81%",Numéro de panneau 1,1
19,Corrèze,19002,2ème circonscription,93265,66771,"71,59%",26494,"28,41%",64078,"68,71%","95,97%",1488,"1,60%","2,23%",1205,"1,29%","1,80%",Numéro de panneau 1,1
19,Corrèze,19001,1ère circonscription,91732,68505,"74,68%",23227,"25,32%",65699,"71,62%","95,90%",1563,"1,70%","2,28%",1243,"1,36%","1,81%",Nuance candidat 1,EXG
19,Corrèze,19002,2ème circonscription,93265,66771,"71,59%",26494,"28,41%",64078,"68,71%","95,97%",1488,"1,60%","2,23%",1205,"1,29%","1,80%",Nuance candidat 1,RN
19,Corrèze,19001,1ère circonscription,91732,68505,"74,68%",23227,"25,32%",65699,"71,62%","95,90%",1563,"1,70%","2,28%",1243,"1,36%","1,81%",Nom candidat 1,COINAUD
19,Corrèze,19002,2ème circonscription,93265,66771,"71,59%",26494,"28,41%",64078,"68,71%","95,97%",1488,"1,60%","2,23%",1205,"1,29%","1,80%",Nom candidat 1,ELOPHE
19,Corrèze,19001,1ère circonscription,91732,68505,"74,68%",23227,"25,32%",65699,"71,62%","95,90%",1563,"1,70%","2,28%",1243,"1,36%","1,81%",Prénom candidat 1,Marie-Thérèse
19,Corrèze,19002,2ème circonscription,93265,66771,"71,59%",26494,"28,41%",64078,"68,71%","95,97%",1488,"1,60%","2,23%",1205,"1,29%","1,80%",Prénom candidat 1,Valéry
19,Corrèze,19001,1ère circonscription,91732,68505,"74,68%",23227,"25,32%",65699,"71,62%","95,90%",1563,"1,70%","2,28%",1243,"1,36%","1,81%",Sexe candidat 1,FEMININ
19,Corrèze,19002,2ème circonscription,93265,66771,"71,59%",26494,"28,41%",64078,"68,71%","95,97%",1488,"1,60%","2,23%",1205,"1,29%","1,80%",Sexe candidat 1,MASCULIN
19,Corrèze,19001,1ère circonscription,91732,68505,"74,68%",23227,"25,32%",65699,"71,62%","95,90%",1563,"1,70%","2,28%",1243,"1,36%","1,81%",Voix 1,1303
19,Corrèze,19002,2ème circonscription,93265,66771,"71,59%",26494,"28,41%",64078,"68,71%","95,97%",1488,"1,60%","2,23%",1205,"1,29%","1,80%",Voix 1,23250
19,Corrèze,19001,1ère circonscription,91732,68505,"74,68%",23227,"25,32%",65699,"71,62%","95,90%",1563,"1,70%","2,28%",1243,"1,36%","1,81%",% Voix/inscrits 1,"1,42%"
19,Corrèze,19002,2ème circonscription,93265,66771,"71,59%",26494,"28,41%",64078,"68,71%","95,97%",1488,"1,60%","2,23%",1205,"1,29%","1,80%",% Voix/inscrits 1,"24,93%"
19,Corrèze,19001,1ère circonscription,91732,68505,"74,68%",23227,"25,32%",65699,"71,62%","95,90%",1563,"1,70%","2,28%",1243,"1,36%","1,81%",% Voix/exprimés 1,"1,98%"
19,Corrèze,19002,2ème circonscription,93265,66771,"71,59%",26494,"28,41%",64078,"68,71%","95,97%",1488,"1,60%","2,23%",1205,"1,29%","1,80%",% Voix/exprimés 1,"36,28%"
19,Corrèze,19001,1ère circonscription,91732,68505,"74,68%",23227,"25,32%",65699,"71,62%","95,90%",1563,"1,70%","2,28%",1243,"1,36%","1,81%",Elu 1,
19,Corrèze,19002,2ème circonscription,93265,66771,"71,59%",26494,"28,41%",64078,"68,71%","95,97%",1488,"1,60%","2,23%",1205,"1,29%","1,80%",Elu 1,
19,Corrèze,19001,1ère circonscription,91732,68505,"74,68%",23227,"25,32%",65699,"71,62%","95,90%",1563,"1,70%","2,28%",1243,"1,36%","1,81%",Numéro de panneau 2,2
19,Corrèze,19002,2ème circonscription,93265,66771,"71,59%",26494,"28,41%",64078,"68,71%","95,97%",1488,"1,60%","2,23%",1205,"1,29%","1,80%",Numéro de panneau 2,2
19,Corrèze,19001,1ère circonscription,91732,68505,"74,68%",23227,"25,32%",65699,"71,62%","95,90%",1563,"1,70%","2,28%",1243,"1,36%","1,81%",Nuance candidat 2,LR
19,Corrèze,19002,2ème circonscription,93265,66771,"71,59%",26494,"28,41%",64078,"68,71%","95,97%",1488,"1,60%","2,23%",1205,"1,29%","1,80%",Nuance candidat 2,EXG
19,Corrèze,19001,1ère circonscription,91732,68505,"74,68%",23227,"25,32%",65699,"71,62%","95,90%",1563,"1,70%","2,28%",1243,"1,36%","1,81%",Nom candidat 2,DUBOIS
19,Corrèze,19002,2ème circonscription,93265,66771,"71,59%",26494,"28,41%",64078,"68,71%","95,97%",1488,"1,60%","2,23%",1205,"1,29%","1,80%",Nom candidat 2,SICARD
19,Corrèze,19001,1ère circonscription,91732,68505,"74,68%",23227,"25,32%",65699,"71,62%","95,90%",1563,"1,70%","2,28%",1243,"1,36%","1,81%",Prénom candidat 2,Francis
19,Corrèze,19002,2ème circonscription,93265,66771,"71,59%",26494,"28,41%",64078,"68,71%","95,97%",1488,"1,60%","2,23%",1205,"1,29%","1,80%",Prénom candidat 2,Sylvie
19,Corrèze,19001,1ère circonscription,91732,68505,"74,68%",23227,"25,32%",65699,"71,62%","95,90%",1563,"1,70%","2,28%",1243,"1,36%","1,81%",Sexe candidat 2,MASCULIN
19,Corrèze,19002,2ème circonscription,93265,66771,"71,59%",26494,"28,41%",64078,"68,71%","95,97%",1488,"1,60%","2,23%",1205,"1,29%","1,80%",Sexe candidat 2,FEMININ
19,Corrèze,19001,1ère circonscription,91732,68505,"74,68%",23227,"25,32%",65699,"71,62%","95,90%",1563,"1,70%","2,28%",1243,"1,36%","1,81%",Voix 2,18816
19,Corrèze,19002,2ème circonscription,93265,66771,"71,59%",26494,"28,41%",64078,"68,71%","95,97%",1488,"1,60%","2,23%",1205,"1,29%","1,80%",Voix 2,1309
19,Corrèze,19001,1ère circonscription,91732,68505,"74,68%",23227,"25,32%",65699,"71,62%","95,90%",1563,"1,70%","2,28%",1243,"1,36%","1,81%",% Voix/inscrits 2,"20,51%"
19,Corrèze,19002,2ème circonscription,93265,66771,"71,59%",26494,"28,41%",64078,"68,71%","95,97%",1488,"1,60%","2,23%",1205,"1,29%","1,80%",% Voix/inscrits 2,"1,40%"
19,Corrèze,19001,1ère circonscription,91732,68505,"74,68%",23227,"25,32%",65699,"71,62%","95,90%",1563,"1,70%","2,28%",1243,"1,36%","1,81%",% Voix/exprimés 2,"28,64%"
19,Corrèze,19002,2ème circonscription,93265,66771,"71,59%",26494,"28,41%",64078,"68,71%","95,97%",1488,"1,60%","2,23%",1205,"1,29%","1,80%",% Voix/exprimés 2,"2,04%"
19,Corrèze,19001,1ère circonscription,91732,68505,"74,68%",23227,"25,32%",65699,"71,62%","95,90%",1563,"1,70%","2,28%",1243,"1,36%","1,81%",Elu 2,
19,Corrèze,19002,2ème circonscription,93265,66771,"71,59%",26494,"28,41%",64078,"68,71%","95,97%",1488,"1,60%","2,23%",1205,"1,29%","1,80%",Elu 2,
19,Corrèze,19001,1ère circonscription,91732,68505,"74,68%",23227,"25,32%",65699,"71,62%","95,90%",1563,"1,70%","2,28%",1243,"1,36%","1,81%",Numéro de panneau 3,3
19,Corrèze,19002,2ème circonscription,93265,66771,"71,59%",26494,"28,41%",64078,"68,71%","95,97%",1488,"1,60%","2,23%",1205,"1,29%","1,80%",Numéro de panneau 3,3
19,Corrèze,19001,1ère circonscription,91732,68505,"74,68%",23227,"25,32%",65699,"71,62%","95,90%",1563,"1,70%","2,28%",1243,"1,36%","1,81%",Nuance candidat 3,REC
19,Corrèze,19002,2ème circonscription,93265,66771,"71,59%",26494,"28,41%",64078,"68,71%","95,97%",1488,"1,60%","2,23%",1205,"1,29%","1,80%",Nuance candidat 3,LR
19,Corrèze,19001,1ère circonscription,91732,68505,"74,68%",23227,"25,32%",65699,"71,62%","95,90%",1563,"1,70%","2,28%",1243,"1,36%","1,81%",Nom candidat 3,OGUINENA
