id_dep,libDep,id_circo,libCirco,Inscrits,Votants,% Votants,Abstentions,% Abstentions,Exprimés,% Exprimés/inscrits,% Exprimés/votants,Blancs,% Blancs/inscrits,% Blancs/votants,Nuls,% Nuls/inscrits,% Nuls/votants,indicateur,valeur
974,La Réunion,974401,1ère circonscription,88547,43425,"49,04%",45122,"50,96%",41482,"46,85%","95,53%",1134,"1,28%","2,61%",809,"0,91%","1,86%",Numéro de panneau 1,1
974,La Réunion,974402,2ème circonscription,101743,42862,"42,13%",58881,"57,87%",39957,"39,27%","93,22%",1504,"1,48%","3,51%",1401,"1,38%","3,27%",Numéro de panneau 1,1
974,La Réunion,974403,3ème circonscription,98835,45353,"45,89%",53482,"54,11%",42334,"42,83%","93,34%",1490,"1,51%","3,29%",1529,"1,55%","3,37%",Numéro de panneau 1,1
974,La Réunion,974404,4ème circonscription,111483,56975,"51,11%",54508,"48,89%",53680,"48,15%","94,22%",1577,"1,41%","2,77%",1718,"1,54%","3,02%",Numéro de panneau 1,1
974,La Réunion,974405,5ème circonscription,90636,36891,"40,70%",53745,"59,30%",34768,"38,36%","94,25%",955,"1,05%","2,59%",1168,"1,29%","3,17%",Numéro de panneau 1,1
974,La Réunion,974406,6ème circonscription,84755,38120,"44,98%",46635,"55,02%",36352,"42,89%","95,36%",854,"1,01%","2,24%",914,"1,08%","2,40%",Numéro de panneau 1,1
974,La Réunion,974407,7ème circonscription,121146,53859,"44,46%",67287,"55,54%",50261,"41,49%","93,32%",1806,"1,49%","3,35%",1792,"1,48%","3,33%",Numéro de panneau 1,1
974,La Réunion,974401,1ère circonscription,88547,43425,"49,04%",45122,"50,96%",41482,"46,85%","95,53%",1134,"1,28%","2,61%",809,"0,91%","1,86%",Nuance candidat 1,UG
974,La Réunion,974402,2ème circonscription,101743,42862,"42,13%",58881,"57,87%",39957,"39,27%","93,22%",1504,"1,48%","3,51%",1401,"1,38%","3,27%",Nuance candidat 1,RN
974,La Réunion,974403,3ème circonscription,98835,45353,"45,89%",53482,"54,11%",42334,"42,83%","93,34%",1490,"1,51%","3,29%",1529,"1,55%","3,37%",Nuance candidat 1,RN
974,La Réunion,974404,4ème circonscription,111483,56975,"51,11%",54508,"48,89%",53680,"48,15%","94,22%",1577,"1,41%","2,77%",1718,"1,54%","3,02%",Nuance candidat 1,DSV
974,La Réunion,974405,5ème circonscription,90636,36891,"40,70%",53745,"59,30%",34768,"38,36%","94,25%",955,"1,05%","2,59%",1168,"1,29%","3,17%",Nuance candidat 1,DVD
974,La Réunion,974406,6ème circonscription,84755,38120,"44,98%",46635,"55,02%",36352,"42,89%","95,36%",854,"1,01%","2,24%",914,"1,08%","2,40%",Nuance candidat 1,ENS
974,La Réunion,974407,7ème circonscription,121146,53859,"44,46%",67287,"55,54%",50261,"41,49%","93,32%",1806,"1,49%","3,35%",1792,"1,48%","3,33%",Nuance candidat 1,DVG
974,La Réunion,974401,1ère circonscription,88547,43425,"49,04%",45122,"50,96%",41482,"46,85%","95,53%",1134,"1,28%","2,61%",809,"0,91%","1,86%",Nom candidat 1,NAILLET
974,La Réunion,974402,2ème circonscription,101743,42862,"42,13%",58881,"57,87%",39957,"39,27%","93,22%",1504,"1,48%","3,51%",1401,"1,38%","3,27%",Nom candidat 1,BEGUE
974,La Réunion,974403,3ème circonscription,98835,45353,"45,89%",53482,"54,11%",42334,"42,83%","93,34%",1490,"1,51%","3,29%",1529,"1,55%","3,37%",Nom candidat 1,RIVIERE
974,La Réunion,974404,4ème circonscription,111483,56975,"51,11%",54508,"48,89%",53680,"48,15%","94,22%",1577,"1,41%","2,77%",1718,"1,54%","3,02%",Nom candidat 1,DIJOUX
974,La Réunion,974405,5ème circonscription,90636,36891,"40,70%",53745,"59,30%",34768,"38,36%","94,25%",955,"1,05%","2,59%",1168,"1,29%","3,17%",Nom candidat 1,RAMASSAMY
974,La Réunion,974406,6ème circonscription,84755,38120,"44,98%",46635,"55,02%",36352,"42,89%","95,36%",854,"1,01%","2,24%",914,"1,08%","2,40%",Nom candidat 1,RAMASSAMY
974,La Réunion,974407,7ème circonscription,121146,53859,"44,46%",67287,"55,54%",50261,"41,49%","93,32%",1806,"1,49%","3,35%",1792,"1,48%","3,33%",Nom candidat 1,JUHOOR
974,La Réunion,974401,1ère circonscription,88547,43425,"49,04%",45122,"50,96%",41482,"46,85%","95,53%",1134,"1,28%","2,61%",809,"0,91%","1,86%",Prénom candidat 1,Philippe
974,La Réunion,974402,2ème circonscription,101743,42862,"42,13%",58881,"57,87%",39957,"39,27%","93,22%",1504,"1,48%","3,51%",1401,"1,38%","3,27%",Prénom candidat 1,Christelle
974,La Réunion,974403,3ème circonscription,98835,45353,"45,89%",53482,"54,11%",42334,"42,83%","93,34%",1490,"1,51%","3,29%",1529,"1,55%","3,37%",Prénom candidat 1,Joseph
974,La Réunion,974404,4ème circonscription,111483,56975,"51,11%",54508,"48,89%",53680,"48,15%","94,22%",1577,"1,41%","2,77%",1718,"1,54%","3,02%",Prénom candidat 1,Martine
974,La Réunion,974405,5ème circonscription,90636,36891,"40,70%",53745,"59,30%",34768,"38,36%","94,25%",955,"1,05%","2,59%",1168,"1,29%","3,17%",Prénom candidat 1,Jean Dominique
974,La Réunion,974406,6ème circonscription,84755,38120,"44,98%",46635,"55,02%",36352,"42,89%","95,36%",854,"1,01%","2,24%",914,"1,08%","2,40%",Prénom candidat 1,Nadia
974,La Réunion,974407,7ème circonscription,121146,53859,"44,46%",67287,"55,54%",50261,"41,49%","93,32%",1806,"1,49%","3,35%",1792,"1,48%","3,33%",Prénom candidat 1,Karim
974,La Réunion,974401,1ère circonscription,88547,43425,"49,04%",45122,"50,96%",41482,"46,85%","95,53%",1134,"1,28%","2,61%",809,"0,91%","1,86%",Sexe candidat 1,MASCULIN
974,La Réunion,974402,2ème circonscription,101743,42862,"42,13%",58881,"57,87%",39957,"39,27%","93,22%",1504,"1,48%","3,51%",1401,"1,38%","3,27%",Sexe candidat 1,FEMININ
974,La Réunion,974403,3ème circonscription,98835,45353,"45,89%",53482,"54,11%",42334,"42,83%","93,34%",1490,"1,51%","3,29%",1529,"1,55%","3,37%",Sexe candidat 1,MASCULIN
974,La Réunion,974404,4ème circonscription,111483,56975,"51,11%",54508,"48,89%",53680,"48,15%","94,22%",1577,"1,41%","2,77%",1718,"1,54%","3,02%",Sexe candidat 1,FEMININ
974,La Réunion,974405,5ème circonscription,90636,36891,"40,70%",53745,"59,30%",34768,"38,36%","94,25%",955,"1,05%","2,59%",1168,"1,29%","3,17%",Sexe candidat 1,MASCULIN
